"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000038530",421.244678676536,2.40859623210207,0.317914170090972,7.57624685748621,3.55694718440934e-14,1.90477486927046e-11
"ENSMUSG00000026835",180.813981039615,-3.55839715618259,0.46970905868922,-7.575747349035,3.57066099941853e-14,1.90477486927046e-11
"ENSMUSG00000000157",125.958633684359,-2.93478044903444,0.394442024989644,-7.44033410007845,1.00430971467074e-13,5.19008429734687e-11
"ENSMUSG00000023175",60496.8728692956,1.18862460591189,0.161265486104022,7.37060752816744,1.69852201417294e-13,8.51165410556904e-11
"ENSMUSG00000025044",1581.83347689186,1.24073070958646,0.171974504107954,7.21462007419198,5.40847651530432e-13,2.63058753334081e-10
"ENSMUSG00000107546",82.0676444169282,3.23110052436672,0.449091755466819,7.19474469311529,6.25777468489453e-13,2.95670914183145e-10
"ENSMUSG00000094733",59.7496333040516,-4.04668062676985,0.571119334803958,-7.08552552884401,1.38517630957304e-12,6.36296128650261e-10
"ENSMUSG00000045817",731.960815703304,-1.85110176460974,0.263889066652068,-7.01469669848192,2.30448313571284e-12,1.02997939500765e-09
"ENSMUSG00000094690",38.556769527815,8.2323415043738,1.17452733939181,7.00906758682746,2.39911548787347e-12,1.04405717955167e-09
"ENSMUSG00000020407",464.827806349419,3.20941469601625,0.462564495784137,6.93830746904962,3.96825322357563e-12,1.68264111687872e-09
"ENSMUSG00000028553",31740.4333695185,1.76415680283552,0.255944400122868,6.89273452354741,5.47299567121067e-12,2.26267323537027e-09
"ENSMUSG00000038917",3418.92281209196,3.16503709740569,0.459612182489238,6.88632115942618,5.72536570852794e-12,2.30927738346162e-09
"ENSMUSG00000040473",65.7842666733422,2.06091419068951,0.301272664144029,6.8406942811919,7.88102846475930e-12,3.09692303286442e-09
"ENSMUSG00000091694",536.177084826313,2.89517473663413,0.423419314482439,6.83760668823767,8.05271152041907e-12,3.09692303286442e-09
"ENSMUSG00000046908",100.667250561344,-2.51949853414385,0.371177840102058,-6.78784739264363,1.13818949437897e-11,4.27778174285113e-09
"ENSMUSG00000026180",64.0068915692235,-2.28182580246582,0.341205285829648,-6.6875452908577,2.26944988171194e-11,8.33997615419341e-09
"ENSMUSG00000106438",89.1992038874519,3.29200197894771,0.493115230610403,6.67592841306626,2.45671875678695e-11,8.83190393064907e-09
"ENSMUSG00000072601",194.33707480531,-3.37167814777525,0.50555006138828,-6.66932595857344,2.56980926049118e-11,9.04190122143461e-09
"ENSMUSG00000056054",3828.62460158596,-2.85145774770095,0.428624348220115,-6.65257995618257,2.879992669975e-11,9.71968138436255e-09
"ENSMUSG00000040505",2012.4728265631,-1.0299249931997,0.154789441710005,-6.65371605338069,2.85783781433688e-11,9.71968138436255e-09
"ENSMUSG00000025479",57300.9826864427,-1.89291971806612,0.285370326669085,-6.6332044405624,3.28476347263221e-11,1.08640267093838e-08
"ENSMUSG00000017737",331.964728273827,-2.37950700836493,0.360674500918558,-6.59738074719686,4.18485055528075e-11,1.35695830652309e-08
"ENSMUSG00000043421",1193.33412779793,2.28098305912111,0.346142959763528,6.58971385891944,4.40675048466017e-11,1.40143139932356e-08
"ENSMUSG00000005800",171.849650393943,-2.90307382298006,0.44556278236814,-6.51552135380427,7.24376169819508e-11,2.26019032458589e-08
"ENSMUSG00000021367",82.6663294897237,1.17511275969289,0.180716678881029,6.50251413964119,7.898859404595e-11,2.41895255507014e-08
"ENSMUSG00000030413",400.641098765727,-2.30929010686896,0.355528616888547,-6.49537054732472,8.28292844613198e-11,2.49045068570335e-08
"ENSMUSG00000037348",1321.3289420376,-1.18075634424076,0.184989338290086,-6.38283457389958,1.73839669699881e-10,5.13354753183379e-08
"ENSMUSG00000056025",669.999352488571,0.903053841534554,0.141577626994852,6.37850669419253,1.78823029661286e-10,5.18806393247139e-08
"ENSMUSG00000050761",61.0318263930173,-2.19272416486041,0.34409517277861,-6.37243512355577,1.860501311216e-10,5.30467416958259e-08
"ENSMUSG00000024503",598.208932564554,1.80281171365201,0.28348731415152,6.35940877653678,2.02531766940299e-10,5.6767251354097e-08
"ENSMUSG00000048988",97.9075344654978,4.75686473360958,0.750624643513991,6.33720831671698,2.33965565884872e-10,6.44848093839687e-08
"ENSMUSG00000028039",19.335758815166,3.18132847821766,0.504071198449695,6.31126810657314,2.76758258314596e-10,7.50287101270242e-08
"ENSMUSG00000043164",35.7633259706632,3.26913854072798,0.518714853549891,6.30238081357266,2.93107920098234e-10,7.7467863186593e-08
"ENSMUSG00000056071",6339.11114549421,-2.8828940974119,0.457506501778409,-6.30131831177389,2.95124592172423e-10,7.7467863186593e-08
"ENSMUSG00000062148",114.169064919651,-3.21147936933296,0.510971770602231,-6.28504264638321,3.27763704414005e-10,8.33881289214523e-08
"ENSMUSG00000046006",33.7543079686784,-2.4925421310833,0.396448867652256,-6.28717177537667,3.23301589727423e-10,8.33881289214523e-08
"ENSMUSG00000026417",1005.6146926411,2.67659603440245,0.427908918543777,6.25506017381272,3.9736267018061e-10,9.80774101011455e-08
"ENSMUSG00000039653",1984.47150590492,1.78475643816573,0.285233765919734,6.25717096435197,3.92023591543885e-10,9.80774101011455e-08
"ENSMUSG00000026691",74.053963136976,-4.87215575997743,0.783593351555132,-6.21770941561471,5.0446465855745e-10,1.2268135380242e-07
"ENSMUSG00000022026",270.10406670526,-2.56923491972779,0.414669675252341,-6.19585919362036,5.79679321876221e-10,1.38929810809668e-07
"ENSMUSG00000026628",196.490190891541,1.36667755385916,0.221661083333045,6.16561794839613,7.02084134508966e-10,1.65862361891068e-07
"ENSMUSG00000024411",386.984256725834,-1.67003542898845,0.271137029369363,-6.15937790892222,7.30312592639225e-10,1.70101117527815e-07
"ENSMUSG00000102051",141.690313163312,-2.60112902137781,0.423251557205609,-6.14558641804174,7.96686229731454e-10,1.82983335848181e-07
"ENSMUSG00000047330",59.6442550388922,2.26017139458405,0.368891184531496,6.12693251928624,8.95894451071615e-10,2.02950774484538e-07
"ENSMUSG00000027072",65.7219507341156,-2.80640614833061,0.458272444794215,-6.12388150369986,9.13228238638203e-10,2.04081829491351e-07
"ENSMUSG00000032080",59567.0262458807,3.55345142895388,0.581583527898688,6.10995885972356,9.96568262537535e-10,2.19736658101109e-07
"ENSMUSG00000026678",3445.80632559749,1.85858176050762,0.304757279021013,6.09856396696424,1.07025569106926e-09,2.26907927733491e-07
"ENSMUSG00000028965",69.9113815197579,1.79449168289873,0.294074077616755,6.1021756743801,1.04634277290502e-09,2.26907927733491e-07
"ENSMUSG00000050914",994.558293120933,3.30520601011452,0.541810056633389,6.10030391582591,1.05866980578621e-09,2.26907927733491e-07
"ENSMUSG00000026603",613.720804435486,-0.719782896073481,0.118263555547711,-6.08626125554883,1.15577791008123e-09,2.41937965810295e-07
"ENSMUSG00000041966",1724.67553202003,2.68180309820849,0.445798986322067,6.01572273713297,1.79085869481623e-09,3.701928779522e-07
"ENSMUSG00000000182",387.92268331662,6.11928100903763,1.01831787982091,6.00920511197726,1.86435135539825e-09,3.80626893385443e-07
"ENSMUSG00000053310",82.0453023551495,-1.60897843760805,0.268361705995918,-5.99555898497874,2.02786670576893e-09,4.08961362357326e-07
"ENSMUSG00000025161",722.200181060555,1.96958904324943,0.330385707038141,5.96148380905005,2.49957688184194e-09,4.98018107168919e-07
"ENSMUSG00000022951",857.105174869249,0.671208826085944,0.112759635240865,5.95256294197989,2.63975560928198e-09,5.19686172746383e-07
"ENSMUSG00000060550",4829.1685701572,1.5554536099861,0.262414374087403,5.92747106706899,3.07635530770826e-09,5.98513973218489e-07
"ENSMUSG00000090877",195.939696406461,1.92213154086346,0.324419666505006,5.92483051835516,3.12619638699923e-09,6.0113848432333e-07
"ENSMUSG00000051504",18.3262064957429,-2.25078772300144,0.381139442196785,-5.90541800142358,3.51753713559392e-09,6.68615075992146e-07
"ENSMUSG00000111282",59.3989276466116,3.52850562671205,0.598248889857439,5.89805628816608,3.67808512515389e-09,6.91187428575795e-07
"ENSMUSG00000052712",3966.04500799936,1.36171665456038,0.233685844871125,5.82712511025796,5.63903384350451e-09,1.0477831760678e-06
"ENSMUSG00000038357",3179.36644534796,-3.38679385972623,0.582329074246039,-5.81594498627983,6.02922945138534e-09,1.10783741597288e-06
"ENSMUSG00000024011",67.4022974122762,-1.68791589477477,0.290549134888589,-5.80939914146364,6.26974511761835e-09,1.13493947990647e-06
"ENSMUSG00000024694",651.863274310096,-2.11170635022681,0.363571928281031,-5.80822166389731,6.31398876164937e-09,1.13493947990647e-06
"ENSMUSG00000079594",18.4666245830999,-4.24472662882736,0.731396873605504,-5.80358869720416,6.49103902598212e-09,1.15421841260931e-06
"ENSMUSG00000037025",633.830627983111,-1.00308743929127,0.173127067649531,-5.79393767196399,6.87549835809051e-09,1.20957570582705e-06
"ENSMUSG00000028186",32749.0594715559,1.38994107414177,0.240531426401821,5.77862566623538,7.53132809091655e-09,1.28438401002959e-06
"ENSMUSG00000020125",290.174344393732,-3.11460019612216,0.539028542609634,-5.77817304635343,7.55161189180968e-09,1.28438401002959e-06
"ENSMUSG00000079014",46.1249746264239,1.91629241053658,0.331719497303901,5.77684587765122,7.61139462918907e-09,1.28438401002959e-06
"ENSMUSG00000042179",655.0508930347,-3.10672582810999,0.537368352577098,-5.78137103387431,7.40942709639121e-09,1.28438401002959e-06
"ENSMUSG00000056812",191.633968074716,2.96210399110534,0.513040992137881,5.77362050303626,7.75860731890385e-09,1.29600090134054e-06
"ENSMUSG00000029915",60.5210409811123,-2.63747948947001,0.45838397015748,-5.75386501531433,8.72258138896959e-09,1.4424532842939e-06
"ENSMUSG00000039109",79.0694590503008,-1.6215862429908,0.282798527243938,-5.73406891045101,9.80494643236889e-09,1.6053900906147e-06
"ENSMUSG00000030111",2014.39172950154,2.74523931623756,0.478908358042871,5.73228524859407,9.90864491371494e-09,1.60646334253043e-06
"ENSMUSG00000013974",101.799206704603,-2.12831520033569,0.37155845862389,-5.72807629845962,1.01575882676665e-08,1.63083531245049e-06
"ENSMUSG00000040280",934.99424258892,3.7914961925292,0.662149611864936,5.72604155403867,1.02801050742132e-08,1.63463555396407e-06
"ENSMUSG00000022582",42.2284244593792,-2.42906330909392,0.42452254389968,-5.72187117975044,1.05357181929319e-08,1.65932544530013e-06
"ENSMUSG00000041046",356.586043423958,3.10835321524968,0.545666207392227,5.69643707662363,1.2233701254527e-08,1.9085728079822e-06
"ENSMUSG00000032271",1504.70938857518,5.17423634317568,0.912095814108926,5.67290877025969,1.40393004476923e-08,2.16979356545316e-06
"ENSMUSG00000092471",18.2542150555406,2.42784357828863,0.428354919308164,5.66783167147897,1.4461593164415e-08,2.21436450148085e-06
"ENSMUSG00000052117",266.355245029797,-2.00325141795976,0.354761648367268,-5.64675304441556,1.63506436171167e-08,2.48064764675467e-06
"ENSMUSG00000040808",808.847015926549,2.58573263442167,0.459150920585401,5.63155276074575,1.78594321880325e-08,2.68492209175903e-06
"ENSMUSG00000060961",3356.82995278217,1.19933646892417,0.21309999947626,5.62804538654061,1.82263137514195e-08,2.71539234691193e-06
"ENSMUSG00000034591",299.337864073375,2.01452169924814,0.359662648098661,5.60114237577299,2.12943739014368e-08,3.14235075846605e-06
"ENSMUSG00000052234",223.036775173833,-2.57206370993167,0.459321621007982,-5.59970093349247,2.14721917945615e-08,3.14235075846605e-06
"ENSMUSG00000031762",5981.08469725802,3.09189159636349,0.552325373221219,5.59795321067953,2.16897267921147e-08,3.14634221018597e-06
"ENSMUSG00000055730",4417.96681730852,-0.889996125646064,0.15978648270127,-5.56990873445761,2.54872806100592e-08,3.66507095172652e-06
"ENSMUSG00000053613",50.142965050676,-2.30032915036114,0.413711065952697,-5.56023113634615,2.69417602536889e-08,3.84082663202805e-06
"ENSMUSG00000094772",58.0345357320553,-1.38462672363643,0.249357066816559,-5.55278717909783,2.81150291323215e-08,3.97383108342906e-06
"ENSMUSG00000057074",1330.71459456476,-2.54340811969956,0.458890213064515,-5.54251986050089,2.98149574816685e-08,4.17838942266401e-06
"ENSMUSG00000029372",418.273487608615,-1.88448140760703,0.341540401343085,-5.5175944052195,3.43671476119546e-08,4.73607933382411e-06
"ENSMUSG00000021613",169.535792242392,2.88161801749581,0.522216369329112,5.51805379290927,3.42774519358712e-08,4.73607933382411e-06
"ENSMUSG00000022540",2320.93727225952,-0.927254217515454,0.168780097059097,-5.49385996140755,3.93242359080857e-08,5.3744205720001e-06
"ENSMUSG00000054136",120.36938728052,3.20144543852055,0.584221191776459,5.4798516102879,4.25682699301134e-08,5.77009409700234e-06
"ENSMUSG00000046213",121.735257657802,-2.73002160737213,0.498833527041683,-5.47281098678839,4.42952488063429e-08,5.95537015862189e-06
"ENSMUSG00000032496",1730.78818849837,-2.91350540466924,0.533472127000962,-5.46140136889285,4.72390674401214e-08,6.29993917949426e-06
"ENSMUSG00000056978",61.4205949685536,3.83719307578604,0.703788089057549,5.45219951210664,4.97505933334883e-08,6.58180449564717e-06
"ENSMUSG00000047592",46.1849720532294,2.34570486600873,0.430893468467037,5.44381625080997,5.21510170400977e-08,6.8446140380325e-06
"ENSMUSG00000061540",20.6776975137871,3.81805235651269,0.70169610852764,5.44117647242487,5.29298483222794e-08,6.89213308429554e-06
"ENSMUSG00000028550",826.991660357206,0.957104152862809,0.176145949671461,5.43358592489894,5.52326680872841e-08,7.02602024738014e-06
"ENSMUSG00000073386",10.6852533234789,-4.59972978209887,0.84631939980551,-5.43498091046468,5.48022991932819e-08,7.02602024738014e-06
"ENSMUSG00000024924",955.61018522494,2.01050264071438,0.369996788035041,5.43383809192413,5.51546299339792e-08,7.02602024738014e-06
"ENSMUSG00000030587",101.894444332904,1.37210330314272,0.252903580810713,5.42540085333816,5.78246205174732e-08,7.29958587402636e-06
"ENSMUSG00000057123",223.967022642479,1.659740297713,0.309521207045487,5.36228297103107,8.21766728378973e-08,1.02951184751539e-05
"ENSMUSG00000035780",439.202522767007,-2.06086475987358,0.38711098928395,-5.32370513088668,1.01674675594069e-07,1.26420609796927e-05
"ENSMUSG00000033256",361.707695274144,-0.754629564014633,0.142232991054067,-5.30558739166059,1.123107439207e-07,1.38603191956463e-05
"ENSMUSG00000028755",479.603381447973,-0.91220634846778,0.172007494990885,-5.3032941879429,1.13731414428067e-07,1.39316770399774e-05
"ENSMUSG00000030117",13.9394952415914,2.5643973747626,0.484536002503993,5.29248056183703,1.20668299096123e-07,1.46727328099455e-05
"ENSMUSG00000011752",3569.81998486515,1.24115690487785,0.235259523994064,5.2756924940015,1.32255701378162e-07,1.59643250634355e-05
"ENSMUSG00000035273",417.938169317292,0.926334181075371,0.176043937483725,5.26194877435645,1.42536483503818e-07,1.69577397676449e-05
"ENSMUSG00000023904",617.487745608818,-0.621881216019268,0.118169306804903,-5.26262895868543,1.42009988682239e-07,1.69577397676449e-05
"ENSMUSG00000053101",34.828042191665,-1.607201994018,0.30606547413197,-5.25117051694961,1.51135685063161e-07,1.7852363027782e-05
"ENSMUSG00000032204",8115.83340511762,-1.14249482962895,0.217642084950258,-5.249420533212,1.52578401195404e-07,1.78949575926837e-05
"ENSMUSG00000041481",1938.24816730792,2.53196883716752,0.483612809784439,5.2355288899318,1.64513088351779e-07,1.91588235357279e-05
"ENSMUSG00000020108",1516.91910595495,2.48033691573668,0.475212849263198,5.21942308500783,1.79481332335163e-07,2.07558237260601e-05
"ENSMUSG00000019916",1192.25111516994,0.978221616444204,0.188703290106852,5.18391394177755,2.17277219357951e-07,2.49521762258503e-05
"ENSMUSG00000020481",9.88588378842075,3.163343092637,0.610439143718004,5.18207773074645,2.1942772747064e-07,2.50253539943584e-05
"ENSMUSG00000031594",47800.8355012028,1.04395754374482,0.201675906183451,5.17641181587253,2.26193888802262e-07,2.56203310898836e-05
"ENSMUSG00000027555",70.4104415149362,1.22243519306282,0.236420898570604,5.17058855817583,2.33357852118158e-07,2.62519646291019e-05
"ENSMUSG00000045502",67.8444542746908,1.50905848186638,0.292050960491031,5.16710672455647,2.37745521892535e-07,2.65648492941679e-05
"ENSMUSG00000042988",633.932325047724,-2.42850847580442,0.471687247016542,-5.1485565725275,2.62498618439327e-07,2.91338231753769e-05
"ENSMUSG00000008035",1325.47568579481,-0.987228744689947,0.192246949371844,-5.13521149706491,2.81826905801208e-07,3.10704769415639e-05
"ENSMUSG00000111147",16.5098481138317,3.30752088388008,0.644412217474793,5.1326166608712,2.85741504516533e-07,3.12934255641716e-05
"ENSMUSG00000030660",860.21037157044,0.979978208582844,0.191252701849116,5.12399667616708,2.99126257181832e-07,3.25437560198418e-05
"ENSMUSG00000019699",207.051590829718,0.832230976556089,0.162847855914128,5.1104816325917,3.21338553023415e-07,3.47318670022759e-05
"ENSMUSG00000099759",81.2069343648265,1.31984375372275,0.258708512894731,5.10166340857826,3.36681143248482e-07,3.61538705577931e-05
"ENSMUSG00000063659",1120.65325879067,1.59769209123562,0.313890344266557,5.08996890289448,3.58122239356536e-07,3.82081772402518e-05
"ENSMUSG00000028360",83.5742143152484,-2.66134490851457,0.523415649987719,-5.0845726691149,3.68454681102846e-07,3.90585580858831e-05
"ENSMUSG00000006218",120.836703751072,-1.10457400906824,0.218353928062174,-5.05864043239801,4.22256223034069e-07,4.44767589828942e-05
"ENSMUSG00000059108",203.100175351169,-1.79818705797266,0.355990717590217,-5.05121894791246,4.38999512797784e-07,4.5947689513525e-05
"ENSMUSG00000023452",1143.08737426354,-0.485076618355489,0.0961184577294166,-5.04665419956103,4.49614040419582e-07,4.64704211651164e-05
"ENSMUSG00000030695",9576.66381698674,1.55039523588756,0.307148080425791,5.04771260083503,4.47131084514685e-07,4.64704211651164e-05
"ENSMUSG00000062070",19240.1116099498,1.29646735372474,0.257421380620967,5.03636236662753,4.74461977672133e-07,4.87340231351805e-05
"ENSMUSG00000031963",138.000219531084,1.93946713467874,0.385366903474018,5.03278075308171,4.83415886997076e-07,4.9347213106609e-05
"ENSMUSG00000024866",1296.29348203458,-1.09120947748157,0.217244266934302,-5.02296098709739,5.08808830030238e-07,5.16206847988347e-05
"ENSMUSG00000036093",4736.95555831731,0.918983869897261,0.183979626314125,4.99503063631729,5.88264281124935e-07,5.93178440058722e-05
"ENSMUSG00000063558",126.30567038835,-0.992062718185585,0.198661396150281,-4.99373676723344,5.92221033630631e-07,5.93549044433317e-05
"ENSMUSG00000023456",21384.0200674229,1.19302688026007,0.239025342136667,4.9912150301533,6.00006554630478e-07,5.97729421320736e-05
"ENSMUSG00000035775",448.0669203704,-1.77418522181836,0.357440956744604,-4.96357562932005,6.92070740449608e-07,6.85315798491926e-05
"ENSMUSG00000050440",5135.54828749059,4.58015378243606,0.92667615780914,4.94256137253441,7.71028220210918e-07,7.58957957001664e-05
"ENSMUSG00000104528",45.5413034481191,2.04051612128586,0.412980831673451,4.94094632193323,7.77443114348649e-07,7.59277564424226e-05
"ENSMUSG00000024131",306.489500142191,1.96145720719628,0.397042266596378,4.94017229956589,7.80535683329011e-07,7.59277564424226e-05
"ENSMUSG00000051236",665.450090358055,0.653312966067719,0.132275907472273,4.93901707840988,7.85173364359714e-07,7.59322334878163e-05
"ENSMUSG00000052861",16.9517041690056,2.16629571175546,0.43918540030208,4.93253125050478,8.11707879014473e-07,7.80419371817578e-05
"ENSMUSG00000041449",17.310498059853,2.34793080523876,0.476239754005985,4.93014450282379,8.216881450755e-07,7.85448373127951e-05
"ENSMUSG00000001930",911.31352270243,2.25469121495029,0.457763539965962,4.92544953474875,8.41666314991884e-07,7.99921600633379e-05
"ENSMUSG00000020534",4703.91044079779,-0.653485235782219,0.132916290149618,-4.91651726847493,8.80974301152139e-07,8.32495543894453e-05
"ENSMUSG00000025934",20361.9239942711,-1.62660014615677,0.331068475470385,-4.91318342480565,8.96093703720331e-07,8.37214778441984e-05
"ENSMUSG00000046070",2047.78898669556,-1.7829595879594,0.362843972774493,-4.91384650632604,8.9306677757423e-07,8.37214778441984e-05
"ENSMUSG00000086389",36.911035803396,2.79879351093595,0.570035592559961,4.90985746761339,9.11426143430588e-07,8.46755850219755e-05
"ENSMUSG00000036114",548.950153616037,-0.783026247651451,0.1599693024131,-4.89485317395075,9.83791509161553e-07,9.03831121500255e-05
"ENSMUSG00000051716",2850.45503220142,1.21678156397688,0.248576691393892,4.89499460771558,9.83084240362463e-07,9.03831121500255e-05
"ENSMUSG00000073411",33872.257255256,1.05379148654648,0.215442613974229,4.89128620892306,1.00179167492624e-06,9.15283366201948e-05
"ENSMUSG00000009876",61.7608820999117,1.54546586675376,0.316106142849455,4.88907255272728,1.01312154073711e-06,9.20548951602725e-05
"ENSMUSG00000055401",1780.78163834476,1.48766242618832,0.304353890537931,4.8879362887688,1.01898493318668e-06,9.20817149732686e-05
"ENSMUSG00000032310",2210.87665704315,-2.08666169463072,0.428357558086061,-4.87130822193055,1.1086173762988e-06,9.96369866948545e-05
"ENSMUSG00000104876",36.5043915823859,-1.87576247167035,0.385355585259554,-4.86761459654707,1.12953335446036e-06,0.000100968070717357
"ENSMUSG00000029311",7965.83319833281,-0.940321424488885,0.193319834337854,-4.8640711270502,1.149955584639e-06,0.000102240943565458
"ENSMUSG00000030054",72.3114564115374,-1.87681285838144,0.386598333862424,-4.85468429113646,1.20578688437686e-06,0.000106631538539787
"ENSMUSG00000035451",199.204136796743,-0.771497026456396,0.159193429857297,-4.84628685460181,1.25793597441216e-06,0.00011065152770667
"ENSMUSG00000021196",865.705301184723,2.83712522537801,0.586546523225565,4.83699947580621,1.3181377560983e-06,0.00011533356652168
"ENSMUSG00000082676",305.262279884596,1.73707116972217,0.362511010894514,4.79177491860414,1.65312300936123e-06,0.000143129294271239
"ENSMUSG00000056671",98.2493072355405,1.73740355659031,0.362508768001994,4.79272147310037,1.64533977556714e-06,0.000143129294271239
"ENSMUSG00000056055",23.3152085922686,-2.58333440181893,0.540179434382147,-4.78236348404068,1.73246041469282e-06,0.000149217176446745
"ENSMUSG00000022236",268.130740862958,-0.963140864508171,0.201467327715403,-4.78063056392311,1.7474622561971e-06,0.00014972944730949
"ENSMUSG00000015312",642.335453121083,1.4675984419724,0.307546820046581,4.77195128127197,1.82449642408372e-06,0.000155524213222023
"ENSMUSG00000027953",518.581055988159,-0.845245495495221,0.177419253379223,-4.7641136990277,1.89685531396449e-06,0.000160863058087337
"ENSMUSG00000025964",1127.60198068039,1.71515828482264,0.360625087412057,4.75607034754869,1.97397706843324e-06,0.000164866963538791
"ENSMUSG00000030800",250.024295182127,-0.853329787992817,0.179383829869173,-4.75700506904755,1.9648623743007e-06,0.000164866963538791
"ENSMUSG00000069539",2068.14007321541,2.09820015143673,0.441088842244788,4.75686517201064,1.96622396653423e-06,0.000164866963538791
"ENSMUSG00000042073",3061.86034642561,-0.804305069751301,0.169495080533148,-4.74530037816645,2.08197146969709e-06,0.000173012875348647
"ENSMUSG00000061068",22.1714991010705,-2.28319745015077,0.481659064902866,-4.74027713069453,2.13426098350872e-06,0.000176471369421418
"ENSMUSG00000027296",223.699340625307,-1.27023262945014,0.268430712737125,-4.73206890708547,2.22242936980829e-06,0.0001810458841799
"ENSMUSG00000074254",255.496632437104,1.37499696558566,0.290538749519517,4.73257686921136,2.21687307721006e-06,0.0001810458841799
"ENSMUSG00000078921",930.384767602534,3.36150264235884,0.71036246654153,4.73209495248905,2.22214414980693e-06,0.0001810458841799
"ENSMUSG00000042797",923.306198205313,-0.776495727010295,0.164173799809372,-4.7297177010699,2.24832247689531e-06,0.000182257396080479
"ENSMUSG00000100075",93.8739188889396,-1.21957738524039,0.258571213177569,-4.71660155147615,2.39816692969246e-06,0.000193456031786947
"ENSMUSG00000027611",164.866508454892,1.46411188229781,0.31094909148383,4.70852600118933,2.49514541702331e-06,0.000200302037676284
"ENSMUSG00000043079",363.680772226858,0.9323857803269,0.198333877034677,4.70109188741307,2.58774027857544e-06,0.000206731695588415
